plaintext	voltage
5040dc617aeb357f86be293de93da45770e3e941dfae06c21be2d8e5f2259bcf	2.512
f9af56523d36703c9c76dd4c56e2346389656842b954dc2b5bef403986d97edb	2.5117
e58e26ffca86987cd4c91fb241af783a9cb351f7069f2631d5e5e82698a3472e	2.5131
558b763f8402b52e54a9f6c13120284f0e74ea4103c55fb342414ba8718f87c6	2.5128
b4b304dfbf382c3c7416dd8b1b786b95845eda0034091f425d6e7ef48b7539f1	2.5127
ab39136977b9541c9da66a53e6d5076f01f149034f09e0839e7cd50606b3a5c6	2.5134
126d66408209cb128a6bf96e963238e19d7b673a3d2866d727f84b3d1c15e597	2.5131
plaintext	voltage
87d8f9ed65fa83b6f740638f05c4cffd5482aec86d66660903f4a38eb1c26761	2.5129
e17aaa02613f0691f7c56d4508ee99d9bfd6bc27651a2f5132d94ab94f303d82	2.5133
6668259f42b4ffb27d32e9d86b90e71d24e80bc09037fcaf1f4e0520c3e664df	2.5112
32082f809b9eaec1980670c455508a4fc55636b7d311ab8d29507b4466ec5e33	2.5142
0c1dfd6ca83696898aaecbfa34e372b3f90db8555d9af3133d18c4beaa95908b	2.5128
33f50eccac89e45b0300b44dfc931dea13b8ba244f9deb7ed09e615ad2cd31bb	2.513
d0aa26561f96cf97d7aff32859dd5c195ad14d4eef3cb2c28aeadd203dcfce74	2.5113
83317bcffb7ba295a45ae316acae051d16d9a04fe7839f4783a842fb73e71bb8	2.5126
30f43ac63722f06cb007565c59f306dbc3075007315c687f9fee8540e52d28d8	2.5127
a8792499ef2b58245d983cec939dbfbee337789e5ef9f77266cb581a55289385	2.5131
e117891b9481453769cff5ee1f2ebe31a5628b795d9dacee7a2f0510eafa826e	2.5113
f9e5b88024a28a1a2fe42d245b254dca4f433cbb37bd4dce77bd00330f924e87	2.5115
d0ba0c78d8d17862b47659005fdc583f88d993f4f1f0f0a68c44524821248a33	2.5138
c067131def6fa68a72372d52ed3542f9ad80dfe7115bb9270c0f5f6085eed486	2.5144
19b217556001b80bb8db7f4405b70d304bd98eba66a4c748325a2743aaabd64b	2.5121
e49219fd748cb4546b2e177a8670c79ef3d369b0b3747c15264003168916e0e3	2.5127
5208016ee27da0c63c0db16fea14fb470cd31bdc34f481db4130ad2b348e747f	2.5135
4ddd6696e0e1713e5be2bdcb4893bcc6b09b37797a7e7db3481100128e2e4e28	2.5128
ec7f89547e173956f61effe28674476696fa53a3d9fe87b8cce4350b3eae5c35	2.5133
37cb3c8145aa547299783d0ba70bf01d8962d1573b9a4897493feb8484905f27	2.5118
455e3c0c7a5745fa7a47d39a3e798db4f2f5db771f93b656d38dd31ac07910f4	2.5112
f46368b932a09c41e803d6683cf53e80ff4e7c95f85f70135a5d64f88c74515a	2.5133
c300a87ba7c6511d4fea42c6db11a66ae773977dbfd717b836fa9bdc5208310d	2.5119
f668cebdaa5e51421a93d90322a541d4398eca788b3a2cd7c5e2b5b73e05e959	2.5124
3306270f6eb4c5ed7f068ee9676c70939b13be86bb8fd9a5c9b272b3248f100d	2.5118
904420f61f7bfb4cef7b4ef04c0582e561788a0d8f15668f13567ac70a8a6fc9	2.5133
16b0af410f394cb7b636f6a8f7199c9fc7636f90b5609c346edc3344e0973180	2.5139
620656343ddff50c8d60bbe99d88a63c951803b00fcc49839d281fa18f8f79cf	2.5125
dd01c871602b99dfc72c8b5dd77a02b610ed69cd6080c8b0881199b0daf725b9	2.5121
f92a58d14c65f7dfae2deed65db3320f98df580202f700c10b4f871d75b5858a	2.5121
e97817f5d25745c7fbec1b7860b26a99ca1f082f2ce3cb36d67dcad0ce6eccda	2.5131
763ad7f7db745944ab9d78da54cc06686e3167d545ce937f785b1f30ccc2349c	2.5129
ff88dbe6ec31a81189d92aa3cb0a84e7950577b0ff06f929301bee14d63612c6	2.5128
177d138a9a7ea6181637bf771586594ac1689dee7fd4e66f38906707ed2d4e75	2.5128
275008a25c10fd905e28d2f6350b8573664da3d331bbc5d7dbf05f9ee4506e23	2.5114
f46fbd9483dae9a1767b1e5124fda88f32746b1c7287b30ec1f26316ab6e3bce	2.5137
ced7f6770ce5cb1149d2c8f552a6fe7d6f1b3418cb1434e1f960c11587529ff9	2.5138
dccbc41f5fe5b9fa050d2afbed5a41f0ba83530bcc4b9cf8080df5b2ed9f1a52	2.5111
b171d7d5f2b1301c5d5593a24925e2f41cdfb52490ff94ab263b36acf2c1f5ff	2.5127
15acaaed8322bdf6faf3d2ff2edd2827352ef026a0f53eb67f4f299fd95d465c	2.5118
e9ca86a8c10ecfacb1427fb7b90edcf4127d26c8fdbb13020cd21ba3071abc2d	2.5132
9c83f8c7572541e119d54f487189913aca3c25531f0759a1dc2ce13eafe6ed8c	2.5139
178996212bf3d075c1642e7c7edb1ee7a7e0b627b83df0e089c78fe1b529d01f	2.5116
8612ae845bacbc6fe9e4e847d0973097ec2a977a9928aa9696fad5af53a73c18	2.5119
082d818c27b264f46d7e2cd8ee4ff7fd99357af27f499fe4c5cdaba6cbc085f9	2.5129
c1d9f6ea5e0596a6c747821b5a20d7bb08fc19569127e924c93dc05cea39f25d	2.5123
e8cf42d0783b670b046d80a2811ce50443c61bac85bca840a7cb6c58f5fca0ff	2.5113
8245d2db8b3ab9fa65058eb8b72e4f558b015115b8eb04c9183183c282b1e70f	2.512
05b03bc446a8759cd5ab4004d526aff6e508f44c003e3b5d25ffedc37fbe54b4	2.5132
693942831d2d1412dd557c17521ded36feb9fefca11b62d972b650b5e573ae5e	2.5134
plaintext	voltage
b1730f0f5dd889c8ce6e622ce4ef394b3d570aed3568af114df5a6492f2ad901	2.5125
c38f5d55df695b4a6fd78b5765f63e5cea5c03a41f1396238dcdce29d0927978	2.5121
72d19aaf3497ad8bbff8cb339ffbfe6cbd4aecf44f1b900f4e7837e209b35bf2	2.5119
8f5a24159e63298541c81abcdde43a4fae03ddfb765d7dbbf7bbca43c3273d21	2.5132
00aed455f8beea5155d4f4d7cc24ea8719d4a23711c48b9dca98a041459ac4df	2.513
78028b74a5a6c418a8ad3ef44652d337a95921db854f8e70fa15bf8f7b93e246	2.5115
4fcc76454ab9ea4bbe58b77e9c5a6969cb8ffa0b54c81ed803ffce0dfd725227	2.5137
307513c2e71902a5471c588625eaf6012412e7c5342cdb12ab381d76f2a51e02	2.5133
eff9168ad0e112591333d4dc1479ceec403eb5a88818274fc1f6a12b41c05c2a	2.5122
66cc2a09167acfaa3d52017dcac68b9cbad8eec28089f93690ef59f4035f7f97	2.512
2695f12d8526818049c1f4363374f84a672fdf247fc428c62c93d38f6a66bd19	2.5136
067cace155331346fa596f6680175c70cacbf94428ed7f62690dd94c88cb548a	2.5125
45f1735eaf8888061960e089e7dc3234d2c1b102e7612a15692c0a1aff42800d	2.5124
b984b22fe14421cd8fa7f7937c0efcb98bfe2258eda86a9444e310940b6c5341	2.514
a5a0cc003583a6fb47ca21c27c764151807acbd66faebfd0f705e79acc79ff4a	2.5116
d2b63afce1d4fdd1795f991a08b95318a1a2b34a56ce8c7b20cacbf019ac1bc0	2.512
94356dbaa40f05206ee7e5a4bacad58bef12e070b0ebd7f0fd42a15565a4e99a	2.5123
c1a776efc9d14e4f62c30fb09787ef54cdcd413bf1523e02be2aa6d1bcf9d556	2.5122
c97729ab547eed69265cf598c9c3df0c3fefbd57e270411b8af2d90f7c47502e	2.5121
e384b9b2b7ca7dad135100c34ee1cc7da5b4abb358028f4c66283dbb81b7d9d9	2.5131
8da8f25cfa17b4b83faabd4431d2bef4b1182ce710084eef420f002c77a2ba36	2.513
4eb34cb362be37431346159009fc931526d222e7a0d8150b9ccbb5fdc4df2928	2.5117
dc1c123789d9a67e20f65b8d8327bba7515258c30dc57b63a7a6aae87a1a375d	2.5129
34a637481157399c512771b5ca128a9867deb41e41df53bcdd4fc83fddac2694	2.5129
68c7ed961efd25fed1c652f70a92d5f22c544c9263e86a634444618a5365e305	2.5135
cf96d0e7d2ac514fbafef79f2cb046f56f2ed632a66da0b3dfd4c6bccdd623c9	2.5123
568954dfb3b59f6ea978f3f60e29f6dc0bfa01a184a20a1189a1424fd9e7301b	2.5128
2d31ef6778c83b7fc0eb82bb3c35eca610927a5fe052dea258a4bff4cdbcac6d	2.5127
a082aa1fa34a38c4fbca8aa815aa59d94ed076081910a9450daf00c630971e5c	2.5126
03808379f571610b09ae5a8644e0fdf10be444cb29aeba75003a8df06e63e328	2.5113
6fe9035605ae286d6f4cf6ffa8caea0f8005ff82464bab6a1c06eac42d67a3b4	2.5125
5de78f5f1d627a10a1c80f1b6b4e86d683f2cb09d3f72027899bcea21996c00f	2.5131
5f0310cdcd32e3e2ab9242152f5bb8886efafe11db3dafb9bd47ae6d8c58ee7f	2.5135
1f4c1a8cf28c3947f773e108495e0ce255dab9d86670d1b8ea6b43bd3202c083	2.514
9e0f0dda48db7003fe3e601f2922aa76575dab6b154c55cbc3993d01d28ffcb7	2.5111
e105c8113f1c8cd202e3cb857481afc7d4b19a31425ed4e417ee3ef02429f3a8	2.5136
04f6e53641e9b1e4078593ecc1c8a65ac035cf81939f5a2fd48546e32a7197b5	2.5124
ed3b30db636d3b9fcb0e5846e08cc2612f51e4dcab3c5f28a93d0393cf04ae06	2.5128
8a0bdac1c817b9030acaccd17a5e305066dfaebfa75a9e0f4b3b206e627237f1	2.5118
fb68c6146226c083dfb607801ce1dae5e3ed10a66b83cf8aec379d9ea2c34169	2.5124
3280414a211238dced6d5a102fe7bad5bbc20e5ab51df76cebe525afff7743d5	2.5116
94cd4a46d5098d4c6429170ed28a92e76da898ff7a7c638a38fec63ec19bffbf	2.512
d5dc3e1f1e0ed949c59def58501fb325185421934001df0c2d1e8c939ede3186	2.5128
c7b955f2ee7e8828c5f6fea91096d6956ce189e3766fc9d193b569c0f5fec58c	2.5128
ad3c9a7718e4346f07489a4c1cfdc577686ca3ad577cb1e756e30b5ceb0df142	2.5128
3ff57947024e7e9fd98f7edd8b35e376b174fc3fe800bdaf06f3063281e77cd4	2.5123
46997b27fd1f4469b5b5191eb6eb35635cb03997511b9ebfea677d1dc5fca2a1	2.5117
d64e65795b3c7b782a879f9bc16893f5f74503415d66fbbbc9f83f26ac7c8064	2.5122
92ac75d8f6dd538528503ef0e3a56a9eec4bd297fbbfae0462cac4c775959329	2.5124
823e35482b3bf5f7163bc8ff29fe5e5e9c59aed8fcd34106c219ba6b91f71749	2.5123
plaintext	voltage
232d7cc3b1a1ed99bc6dd60c6dc09f1323913b231eed8c99651341931c66d80d	2.5126
aa17a7ebdcc2c766c233e5bf74f153e811b4b38d74f65d49bbec9ad002d71bad	2.5109
9da1c2cb7d6dfb470f81bd994e499fe1f722b29d00d6bfd27cbefaf1f09dd5c9	2.5147
c589ffb92112e3606436ee8c44a83f6e110a6d045da9f6904e4b645c0e374462	2.5132
d247c4558bd5e4f2f3664dc3a47a7c2b5668415c0e16810a69d0ed98d3623218	2.513
0b6fe86e8e7aa5e3521577ece6c732a9fbebb9eb68ddcabb56255c626db738b1	2.5133
616fa819dcde5670c92ef0b613fa1d404b3676fed833a4cb36e1a7f22355c6d7	2.5125
a472565d1a5dfa67b973e787f406beef33d87da202f0f4a5b67993b796518615	2.5129
c32f73f1af740b6a1fe1a3499800b42aa90093b334de7fe3470e45e7b15c694c	2.5133
6f82e5ab7a4a2b1c9a9e94586584b27473c088d83a0efbd958302596e2a5951c	2.5117
21de44f856a7166229313282fd2cade41d39ba98306c4a4dfaa283981b297dcf	2.5134
264cab640d49c8e6da4428bcc3c33db46a4bde63140bd9b9b6f8b053567a21b0	2.5147
18c1dc2aa9590443d48cc28a0cf142fb5afbbd309a26dd0f20a029fea0f894bb	2.5125
deb7e84b319486a909b6bef09afe6091646ad9694cf268bac0fd8a734bd9f773	2.5145
f588b4973444c48e476f505ea8f4bdb3892593eb60371eb4a444863ca92f71a4	2.5126
218c3b53857e288c06273ac68009d1c1fcb082b6e8add98730053993c5d182b2	2.511
da77a6280fa6fa8c2f56c0efb89b165a2b4edc49e219e96b8a83f604020bd3df	2.5122
6bb7b863defa40cdac540f9ad82858754193697dd6e3a528e6a07b1cae6cd4f8	2.5135
fdaa608536b7b6c6fdeba1d79a8b48ce0209542d0dadc115d2495b6477a47bbb	2.5133
bc2d38aab63e819ad05706438cc0c47cdbfeab289d8e445d646f884c02223e89	2.5124
d554b4d015b316f8250274dc4d36f54754ca2112fe76ee28df2e37858e65d2b8	2.5112
4609c7cce42a7f40e22ae9f733a1b2866a5b2586826449f0b5999dde4f11b839	2.5127
c61e62a66a9630cb4f4b4454dc10523973d8488359188470917c12e27e062887	2.5119
4b2f6b761c191169d87fe6a308884a679c76b2b041471ceab5a3f816e096b3b9	2.5124
d9989931bc15c209107a826877f0eb6241ccd74a02690fe08105bc299e1a3e88	2.5127
61f6f0de6129ebc2aece318e871cac179c96b65da8736a1af228bffea52c582d	2.5128
3874358ba5ee2a299281fb85858d9f4fdf038a005a12116588a22b7149768ec4	2.5135
5c2c4de269f4bc53b597c9f751904e1ba8ce311a2934df561cebcf66d44820fb	2.5112
819597e838e6ee63ed5e59ce85cf21a6a4cb1996a0eba9f50d64937681f8fb58	2.5132
55460404ae0c0add01854378f0b40bd1fdb333c77f973687729ed607a8b4b6ac	2.513
0a9cb6eec03bcd886350efde1f782deba28e33447cc3de66492e5ea1ae19c12a	2.5128
6ad7c74a51105a974d0fbc4718e182e8c1a671400776b83f351d69b3d4916e2f	2.5108
13b9292037c6a3410d3b27213fe974a28793b46f1856a344769b2e1dab85f9c3	2.5127
b5d1634b9af9ed5c9d50b149fbdf9944296da700f8e96eed00249c42d6853cf7	2.5134
1632212074d01c9d2c1407199c2734f024283c919a499e693d605fa57f22f530	2.5128
0750dce4a8e13d529e44b03ef613948ef2b5ef7b7280da67a4e4b363a3e023ed	2.5135
8836109dbc86b320734d2c4b36b88d43acd3a04f61790a33463f1a41c783031d	2.5125
bed977386fddbf502e6cc6b6ece15cd617e2bbbae88e11c3fcf09ebf619ed8be	2.5134
49a48128057e7b8702146d702c594426f7f2fc2b53d8d4a06380d330f9ac1b17	2.5126
e82286312b54b96ce198155fa459b088dc52e14b31ace0a368594c93e81bd7e8	2.5122
43018f559b3f7392ae1a03895a3aeef9849dc3919a944de39d006a614960aabd	2.5139
2e18121c6f59ab886d23dcd439234534421f99f1b1aad289a935006328bcbffb	2.5131
0c32d473b8f1eb326fbbc35ed0eb3a195953f9bdbc4ddba37c4534cbf1b1aaa3	2.5121
93d670381166e299630c82db83647b614b4e0d77890fd65d12f21494b7087717	2.5143
a119eb8ed8a4f89c8f395ec78935954d57edcab454f2516e040fe120a7042b90	2.5123
5c8b4d8abe34eaf8bb535d45158b73d126ba0c54847b15951a88ff594bb90f95	2.5137
863f8577b9c8fbf0d685d3dbfdae91efefa7b1527d1d3289abe8ba4ef284be62	2.5133
8d9acff9c4a48ba93046aa0f43523215cb413e316fb5c03b445ed4e229966533	2.5129
1a75811941d425ab9a08ae6e59977c17a351154ea0b4e5bc9fc0600a3448fe9b	2.5115
df9576c18c52e8c8d0179a19c5797e66c5ce851a16374ed1adf1683bb901ea92	2.5129
plaintext	voltage
cc9f3a5cb9f190219ed4bd5b0d9b8ab6e68ca9a9f9439e37afd408a96ec1d700	2.5125
4ec39712d0426a840065f9813ffc030caac50b0ee62a0cf64307b3d2c942b279	2.5127
781bea5151223adb5ba38eb4e329531088e1b7c23cfd3d6db05bda8c909ee82e	2.5122
7aecc4881aac0d4e06bf1409f537097c9b0963e9f1d7999ccb1d4f66e1e10561	2.511
10615252d2c0e90d6c2f1fef65f80a52e44c9bcac970293ec05ff4f3ff12d891	2.513
136e9ada5bb462f255069e03b7c0faa21ea48b32d2c34ca9caaf957860a92bce	2.5147
3fa7a788c92bdf03fc0e6f5cd6d349ed83cb07c719f66babb9cddfbb75838111	2.5116
5a39feeefceeece628b2eb4dfbf487299e2accae1aca05c1b1055207a736be6b	2.514
3f8bd3b060d750170bff318682a71223ca3cbfe8b8e3038f68cd2f15f249fdb7	2.5121
379a86ba68bef6e802bc9ccd60baf6ed24112018a81ea991607639c8431d0d8b	2.5139
72bf46eae28cbd6a413e1a1f1872f5032d6b9a134e8e55858d87668ebd7f76b7	2.5132
945c98ff7cafef09911249e8222fb81b30d3258c48bedd20ccadf3bd1e1f904d	2.5123
837d28e342537c69ceb9f44bb0cbcd4af19d1cfc6b8ef786f8fcb7ef2203ba93	2.5117
c4d5c93fc5c4d5e9013504496ff6b87d8dddcb04c4ce4e2192d1109885509378	2.5136
d2b8c5ce56b614e93be71c204074fc1f7a86b9cbec7e5e8935c47d5dd585f76b	2.5125
e3d7b8345178a3f5b45c2afdb47c58789c409d6eb0d4db6c6e9fce34834053af	2.5128
1ed6d85fcdc3e998c3ca2f7b8c402d9cfe73cd13dbb92adf7f80963e019585ad	2.5124
31f7391285070fc79a910352e4a6275b07de339365ccf195aa1ba7004c9a792b	2.5125
811bc62d45ad694d84329f10c8ac42da22a4c422fda31caa995cad60be983129	2.5129
123c7fd8b2f5d9e3364d15b86152f1220a8ae6720982c279c1702ac6996144e5	2.5128
6f3759c23ef34ae70cd416fe06b95e86250e6101b468f722099de79bf86d16a2	2.5136
dc02dd1f8de43531df6e8532b88fa14727169f040761d2e4e537d282d040afda	2.5116
0c8bb6affca94b303ae7ca456e8490f3070688e637a9224bb82a0274f274fb9b	2.5137
4f7e472a62357ca4f086c0a84a1e02c30914c450daea62377a81e89fb0d4941e	2.5135
e5bff350da63d69f95e6a29f65ef452a7b8e9b0bd0b577f461f1f884430e5948	2.513
8dfa07458b4d40ef3f6e5098ffab46d1bf0d2f8cb3fbef6ea5f11d044a6d0acd	2.5119
e7fd47b991f268a0c136c2a7ffd89971801ef7ddc5d98a0ec26cbfbf255a91cf	2.5125
9488a152e1028b364f85868e96e2e6c06350b5bb5fa8119fc52154be164b57ca	2.5132
f6cf0dd0cb1203beffa290f1c2aa6f72ec03ff29319c6631f2a12ba063c92078	2.5137
d56d5220a7563d74f60031fe63df32f76cc51910a8b3ba5d5e8001d38470fb31	2.5141
54dd59625a40ff7e3c7187cec546e4b2f60b238f959a99b2e6127ec84ec2a1aa	2.513
9066d4e9c6f92baa65ec59028004436c62ad5cba0f92ea2962c4c8024519d7cd	2.5131
5b2aa8944564b391834f4b52d530b65c1a9026ba046a673be89fe2903808c32e	2.5139
a77a6186f9a6358b613c360993c21123cefa53cb9485c8c80cdaa23afa746f8c	2.5134
f0a246fad446eaa1c857d9c02c1846213a5a9164c86a4ee77a4a6aba1026c2ac	2.5122
f0132924c36033454b551bb7f76c38d22de31ead86cddfa3fc614b522b4fdd28	2.5132
887e454fbeb8b966fd92a1ed4d5350a33e6f48c28aa8008920745e3a3716dd49	2.5118
138519173bbd28c9f49955370b1a4cffec23a63037a767d241cd7f97bf1fe6a1	2.5119
29c27ac0231ddbc4b684d823f1d6a08dafdcbba76f4c148a2c5f453c78af793a	2.5125
db9cca93b18d4a8b22660f2c1b97a2454d2a774016c7ea82e0b7446b394904c2	2.5096
6211a442ff1eb410c77d74dd811aa100f32c52abc597bc86b775c096a8180b96	2.5133
1bb2e51dd8c8b3aa4bed6efba40afd73ae9e3e5bbd772f21e760c2857cea51e1	2.5122
41e351d95c322efd4fd7f9c9f3faad4cb22a7e6bc7559f4ea9cef2d0ce8c53d7	2.5118
b70bf02839987ab2ad014c2e0027a755f7e31d074a86d39d9a06c23e1229ac4b	2.5135
46b96d58d3f675d147c32ffd553eda769175b9ed237759447a02830575da9fa5	2.513
317988b651576253a4909a86efa96d50ddc069dd893218b79d54dbc2a41fe8f7	2.5124
7b5e349b236f5f78ebe0a635526bd24aded3521567991904f09beb3271dab7e5	2.5131
fa593c4209feb6c68eef69fa1f4ce0fc532cfb2ea8ff67bddc59037e2616310a	2.514
c20c7ad2831397f79eba4204c5786bd9aa30f11519d2f369438df30d5ce98135	2.5121
cf85944628a3aa37880467a67bf84b6a049a2c42ed3d1e7f64924a7086e13f87	2.5126
plaintext	voltage
46d44974d6f1bc7e49c29a82ff61758797b6f9c7ed9e60445224c7923c495bf2	2.5134
fa47e173ba6021a1b6e89ba27126ea26e0bff7a6fb4bc2f4182f65bde8aa713c	2.5147
62960148dc5dbf6a8df2c33cc1f1bb554cccb6b189de7e79d91a56b1105120d9	2.5146
8772ed4e43f0cd7672156eb4975b7d48fc703c392a87fc064de5ffbc2e18992f	2.5119
5916de254e845c9c3464b1765b2386b6729a00fe95f1debc3ccb829f026355bf	2.5117
967ec7fe3c695bc2a7923910bc95731c91d95745ae12928ee28703536de6dbfb	2.5132
aa9f4de0a4ca97c234372ae709c7993f835a4e102e521177cb201fa2647f7f4e	2.5134
bce7713a808cfe438760ab00d9de8ff25199051a9ff43330d84fc0808d049cf4	2.5138
dbbc17a6580acb03869962cc34cc5b76334977676b91ba2230cd8b817e85016c	2.5137
00ab798984d30a77970889e5b44702aa50c6dd7a6cd9a5aa1faada5f7facc7bf	2.5135
832df600b53da797ff06359408e7c458ed36273f7bf5f92bb51d52bf92a974c5	2.5127
bee07ca409ecdb1606f479b9fb5bf65bf347a6b114494de8b47b989d127773be	2.5135
ac5dd943a4511ea37748be5e1329aa1e8f9406d5f4a14f83b0f4ddf2718a780b	2.5133
cf3b12f80ec369f337b2f0c3a5877a413d11168f57feaf1a6cea68229f3ff36d	2.5138
e0dbc18aa6cb0c87a67c21b6ef607e3d1acf0d3fb0304be1c4d5e79b1654f744	2.5142
cdb8525091b2e1a2d015b3bc300b65bbd87130a76e68ef12e204260e78471c12	2.5129
d8cb5fdf0ce1d42965f6897ac8caae0a4a2b174176f7f02e0481782ddaaf4505	2.5128
cea286b33de37b76d700f2b115568294f89d67c0c608f1d801e9a46d0368caa3	2.5123
dad3c872333eaddf92144d742020a85f167eca74fe3e84d82b34cad7d79f5cd9	2.5126
b90a36a9f82fc4d39c101067dac4a32ea2b316074ab7200220d62fc48cbb7229	2.5137
32cd441508a4841d6d77b6ddb4337a6ad117478c981112a389be4169fb4ae2c6	2.513
77b74c07591226882ca428dcadda0b17d974781117ff91a1043fd5c3c18a6436	2.5124
dcf8bde36e9757d38a93f47d82f774187366a12d07f60695c24ae7835be35d29	2.5117
36eb20106554d1beedc944b11a1f96aba30d2021dca58427f7d16bafb2616ade	2.5138
145709b3326fe379d2d3505dae3e43e50bfb44a3c8c8920c00603321ffdd3a12	2.5135
2586e22403037c9f9032d8a0e31954b21a7e3f157ce7c1d7944a2e7e4f2f58ba	2.5139
6c37ed60a132cee637fd98ca03964da7ba70ee17b1def5bad0486ab226314f2d	2.5137
8b47ee9232f2007780e4de92bf66f9e5b0f4fe09e5649099af4db633577ba3a7	2.5119
9713256411b03127c7c0f42b1cecf20492e520550c3bf5218032fcd065826da5	2.5136
f3ddbc1c6f97185ff086724d2ce3e0426b7ffbc5f11f767b8b6d941baba27fbf	2.5133
123f7bae4a391ad1478264e4cdd2acdb49ebc26867d0bd4bf73977d68b3b2044	2.5135
5cadcd24f760a9e6a91c57b1eecb50443b1b724d586d2aeb901bec601ace4d0e	2.5145
2938064b94cbbf657f06e235c3345385bdab0294d1c92d045a33ed3d6aa6a4da	2.5127
dac60f4dafe6ce0342de24569dcd424e6415dcf0d611a0afdef4dc828cdd3ea1	2.5124
48385214baab658f6d42707e6af29bbe95f652e45a8ed306a743875ad91b2522	2.514
85ae71a1b048df6e551a14a3ad4694fb96c50a71d35610ac8d38fb9610bd7962	2.5122
4eca27143197f996b1ec06e441dc11f82525d9f63a920461cd689688575cc1cf	2.5125
3f59727537f0f4bc1cba98c9a09c1eea16eb23fa382280b559e88b8d03e1039a	2.5118
d9fb8003070f8feebc8b77aa8b54347f79a8985f3cd1c9e604411c103156baa4	2.5127
b5ec9ac63c041eb368ec195af92afe6d275f6a178a531bf918cb879307427c86	2.512
a011d419005e11a3cc10d3b6b35344594d7dc626123bb91d588b176128006915	2.5115
a2c5b777b6e8299e7f8963685a23a6ac8e6d3734e03a33d43393c7de7aa6330a	2.5128
3f232e2840559b7b3b07ecb70c218d93decdbd3523b1ae9a3d6d8ec5b11df1bc	2.5123
7bf5be37b2d2c825715a730f076449c9f01df190cc68badfcd5423d9fc1ea5d9	2.5129
655c10b034fe07405f7582d1a5473c321100624f5570309c25d0ff05ee72a9b1	2.5131
856673a2d792f6e020344baa921db517b04d92fb1c0749620f14318a295b687c	2.5132
dc9396cff64944241e1a4b3e08ac43e2cdd7502e39a53ac1570e3d359c0b4e48	2.5123
00a8a8c58c311061e682eff447602e25d8d122014d6cdb6a0ff7c796339191c2	2.5125
2494804d38a5aaefd52a049a42e3746baba22b92d5c1820e675db0734c47796d	2.5129
0fcec51a2864f474ca6e4bc87fddc55161cb229744ac0c394b93d511474900ec	2.5129
plaintext	voltage
5aba35f839592701f4bf38628dda2fda2de74b2214105239f1bb950b366c7960	2.5136
23a306371768775fa3eeb18ccef8c52694d785daa302145a2ac311c25dd04e70	2.5132
43f281f5458d7e88cf6999f60789b9afb1790da0e3f033d1455b94f01283ef4f	2.5121
8d2716d2a11e4b490becc05f401a93802253a812017cebfe3f8d576f455baf20	2.5129
07134a343f321cc57760f47eb43467d4a99f040abcdb48f0f10cbf65a026b75c	2.5131
3d2a91def77dceab48e4553e25040ef5b3696b464535c9ff684c302f525eb51c	2.5131
014d04dff0ef97aee0f888b03cb03a38512e10445ea2b59311f23f164e7fd554	2.5135
a306f38a454e8446d27d437941dcb2834c063de9752d469507996f8b1d73c363	2.5122
50ea05b23d231201491457f29d96858e5df6f7cb22adc53ebefbb70afb9a2f12	2.5129
70b3e996c7285532fd25b1195d69885d8ef27da7bab06cfc4a7a2d24468c283b	2.5125
9c4cbe40d37f90d4146a984bbbf3d63f1df6fc00b56739702e668167d135c3d3	2.5132
2ddac4a736dae51b6af29b4a89b3681ee76128fdef8bf9a56ed6dd76f255feed	2.5126
e5e52d446e575409ad31e47f79bbe40769645cf34091694d016210f3cdcfee14	2.5121
57532714418a5a552d9759cb0eaf4ff16d54ec9d19558ab4137abdc74e1b52d9	2.5124
65dbd9e2db2269eb1d7cf77446f9468a76e23a7c16221d035d762dc4644ed768	2.5134
3d7859fe06150a165b37f91d60377795eaa2a79b51eb123463e982803d9266a8	2.5138
ac68768c961bd846c1aff2a4564d8a2e5f8a5fbc6c88fe0ff6bcacdac2bdb838	2.5131
7109687acc8ade3bb8c83bb0ca6a3167dc33b827a52a9fa5ff6a93531b74a449	2.5127
f34429c663ad89141b31e5afb8e43cd1b19e906456cd349bd2af2d9061bb0da8	2.5121
1144f819b8ee15b9714eb645255786f3eea77a6df80f973ae11d8f717b883b0c	2.5131
6fad7b30aa02a373273944495248e9497590a2b016b0df47ca112965bdfbbf35	2.5122
cb35067e4ce07da0d983a37c50a158ba47255f389964226b1529d5583ac127d3	2.5146
2352ebcff49701aff883feb953bfac08fcebeae6812908d5720c3f2ceaf9e2c6	2.514
cfe093b84540dbc77babea261009f24ae5915082afece98e9a205ba0ff2965b7	2.5117
a86965fc28387a3f0ff8d8448e5ff2f16cc25fb4920d6ed97312f75d67c3585f	2.514
eb8c6684da4029a12770735efeff1abb9eb25e98d22d16e151220354033817c1	2.5133
d1b2baa30e6d892633fdc8a311c0ec6e823e640676f75001de3f222c8d3747a7	2.5139
1edede54ccfdf9fb9d941e064c4731ba077ef99c335637951bff227819e39991	2.5114
278d6dfd040d53f1cb4f9d3228c663925da899cbf5706ec28da1d868bb9bcf08	2.5133
d6ebcca34959630bbf535887ec2dfe170ae7accfdac9140e166fae39c44033f4	2.5122
985dcc8a73335fdf451a67426cc497f4830d1e67756c597ea342e4c32260207f	2.5141
ffd1e40d3f232597b11c1305e6dfad207b75e531f6ca36fc763ec620c6e85b34	2.5135
744e756b61ab0ef0c2894475cca42aea24baabc5fabbd35699886d665da05de0	2.5122
